ID,Compression(%)_mean,Compression(%)_std,Compression(%)_skew,Compression(%)_kurt,Compression(%)_last,Compression(%)_diff,Deflection at standard load(%)_mean,Deflection at standard load(%)_std,Deflection at standard load(%)_skew,Deflection at standard load(%)_kurt,Deflection at standard load(%)_last,Deflection at standard load(%)_diff,Force applied (N)_mean,Force applied (N)_std,Force applied (N)_skew,Force applied (N)_kurt,Force applied (N)_last,Force applied (N)_diff,label
"PETG_0,3_I_2",1.2937288293006757,0.716324890990903,-0.026878147240155317,-1.1415213440979917,2.56728,2.56728,1.2937288293006757,0.716324890990903,-0.026878147240155317,-1.1415213440979917,2.56728,2.56728,5247.667964864865,4507.571978973531,0.4603135576556855,-1.1935444028760969,14176.2,14041.374000000002,47.7676
"PETG_0,3_I_2",1.3023476962181209,0.7215795689487019,-0.024089647519027934,-1.1394596218308892,2.58765,2.58765,1.3023476962181209,0.7215795689487019,-0.024089647519027934,-1.1394596218308892,2.58765,2.58765,5308.036166442953,4552.085410149523,0.45598278028230793,-1.1976202385706147,14304.1,14169.274000000001,47.7676
"PETG_0,3_I_2",1.3109898982433332,0.726869777510575,-0.021233421050172577,-1.1373832058336282,2.60687,2.60687,1.3109898982433332,0.726869777510575,-0.021233421050172577,-1.1373832058336282,2.60687,2.60687,5368.492525333333,4596.543217034817,0.45170702400891277,-1.2015749039092019,14431.9,14297.074,47.7676
"PETG_0,3_I_2",1.3196433691158942,0.7321737769730305,-0.018423044545778124,-1.1354501971241617,2.62671,2.62671,1.3196433691158942,0.7321737769730305,-0.018423044545778124,-1.1354501971241617,2.62671,2.62671,5429.037276821192,4640.950298438992,0.44748888415428434,-1.205403295327803,14576.2,14441.374000000002,47.7676
"PETG_0,3_I_2",1.3283041035296053,0.7374843716732853,-0.01569297190906268,-1.1337024010053813,2.64465,2.64465,1.3283041035296053,0.7374843716732853,-0.01569297190906268,-1.1337024010053813,2.64465,2.64465,5489.655584210526,4685.28155518993,0.44331094420947664,-1.2091497927048545,14705.3,14570.474,47.7676
"PETG_0,3_I_2",1.3369725472973855,0.7428023264694359,-0.01303644777305588,-1.1321228728385666,2.66224,2.66224,1.3369725472973855,0.7428023264694359,-0.01303644777305588,-1.1321228728385666,2.66224,2.66224,5550.361103267974,4729.567933801759,0.43919255163749754,-1.2127687216280398,14832.7,14697.874000000002,47.7676
"PETG_0,3_I_2",1.3456485891980519,0.7481274569141261,-0.010451276620256331,-1.1307008327648989,2.68204,2.68204,1.3456485891980519,0.7481274569141261,-0.010451276620256331,-1.1307008327648989,2.68204,2.68204,5611.148953246753,4773.803926661605,0.43512930972406294,-1.2162719635789343,14977.6,14842.774000000001,47.7676
"PETG_0,3_I_2",1.3543289982999998,0.7534539988413715,-0.007962871879793372,-1.1294657791953882,2.69965,2.69965,1.3543289982999998,0.7534539988413715,-0.007962871879793372,-1.1294657791953882,2.69965,2.69965,5672.006121290321,4817.967787402678,0.4311062566585668,-1.2196973991773687,15106.0,14971.174,47.7676
"PETG_0,3_I_2",1.3630186585673079,0.7587906876057973,-0.005525077238380399,-1.1283451098594464,2.7178,2.7178,1.3630186585673079,0.7587906876057973,-0.005525077238380399,-1.1283451098594464,2.7178,2.7178,5732.946338461537,4862.0902300698945,0.42714204889243945,-1.2230012361025966,15234.5,15099.674,47.7676
"PETG_0,3_I_2",1.3717161384490444,0.7641349255438362,-0.0031486091885978987,-1.1273492246057857,2.73709,2.73709,1.3717161384490444,0.7641349255438362,-0.0031486091885978987,-1.1273492246057857,2.73709,2.73709,5793.969291719744,4906.174258402659,0.42323738367189634,-1.2261833134078908,15379.1,15244.274000000001,47.7676
"PETG_0,3_I_2",1.3804147958006328,0.7694749026701564,-0.0008870581212559827,-1.1265485011856795,2.75449,2.75449,1.3804147958006328,0.7694749026701564,-0.0008870581212559827,-1.1265485011856795,2.75449,2.75449,5855.055372151899,4950.185030798373,0.4193693713560147,-1.2292999684085817,15507.5,15372.674,47.7676
"PETG_0,3_I_2",1.3891154574622644,0.7748121949269728,0.0012717296121961626,-1.1259187787263674,2.77056,2.77056,1.3891154574622644,0.7748121949269728,0.0012717296121961626,-1.1259187787263674,2.77056,2.77056,5916.218420125785,4994.153115523595,0.41555613661457985,-1.2323088510427314,15635.0,15500.174,47.7676
"PETG_0,3_I_2",1.3978044608531248,0.7801227089295408,0.003220572019046692,-1.1256035238975113,2.78677,2.78677,1.3978044608531248,0.7801227089295408,0.003220572019046692,-1.1256035238975113,2.78677,2.78677,5977.452992500001,5038.071423794814,0.41179244911641627,-1.2352232154140859,15779.3,15644.474,47.7676
"PETG_0,3_I_2",1.4064784207236025,0.7854009414221985,0.004944558250464363,-1.125610511263547,2.80136,2.80136,1.4064784207236025,0.7854009414221985,0.004944558250464363,-1.125610511263547,2.80136,2.80136,6038.742849689441,5081.911731751752,0.40806031134870585,-1.2380865747531236,15906.3,15771.474,47.7676
"PETG_0,3_I_2",1.4151389242993828,0.7906502398719364,0.006469772568711327,-1.1258905101728827,2.81554,2.81554,1.4151389242993828,0.7906502398719364,0.006469772568711327,-1.1258905101728827,2.81554,2.81554,6100.099375308642,5125.699656665312,0.4043747059716133,-1.2408638289822518,16034.1,15899.274000000001,47.7676
"PETG_0,3_I_2",1.4237826732300614,0.7958653089243853,0.0077823215823809265,-1.1264511976348277,2.83153,2.83153,1.4237826732300614,0.7958653089243853,0.0077823215823809265,-1.1264511976348277,2.83153,2.83153,6161.524103067484,5169.441494046126,0.40073861130048116,-1.2435485802530153,16176.8,16041.974,47.7676
"PETG_0,3_I_2",1.4324100349786588,0.8010473482025411,0.00889769957535162,-1.127260140241217,2.84547,2.84547,1.4324100349786588,0.8010473482025411,0.00889769957535162,-1.127260140241217,2.84547,2.84547,6222.993041463415,5213.09401505638,0.3971257276273217,-1.246202934299615,16304.1,16169.274000000001,47.7676
"PETG_0,3_I_2",1.4410215074939394,0.8061977654778865,0.009831484675763278,-1.1282861292141562,2.85918,2.85918,1.4410215074939394,0.8061977654778865,0.009831484675763278,-1.1282861292141562,2.85918,2.85918,6284.529629090908,5256.705852353969,0.3935642092977746,-1.2487613666862085,16431.6,16296.774,47.7676
"PETG_0,3_I_2",1.4496175947981929,0.8113179718748543,0.010598585604854471,-1.1294998373994989,2.87531,2.87531,1.4496175947981929,0.8113179718748543,0.010598585604854471,-1.1294998373994989,2.87531,2.87531,6346.122763855421,5300.258649055302,0.39004252845235504,-1.2512512564191673,16573.4,16438.574,47.7676
"PETG_0,3_I_2",1.4581993157874247,0.8164102054819181,0.011216251000295049,-1.1308708783843426,2.89013,2.89013,1.4581993157874247,0.8164102054819181,0.011216251000295049,-1.1308708783843426,2.89013,2.89013,6407.756759281438,5343.725309041538,0.38654456911989404,-1.253710041633998,16700.2,16565.374,47.7676
"PETG_0,3_I_2",1.4667748793839286,0.8214892001939382,0.011753659514635644,-1.1323003819059323,2.90553,2.90553,1.4667748793839286,0.8214892001939382,0.011753659514635644,-1.1323003819059323,2.90553,2.90553,6469.448564285715,5387.141614048726,0.3830904831712982,-1.256091242970965,16826.8,16691.974,47.7676
"PETG_0,3_I_2",1.475347927434911,0.8265615294984895,0.01224211568871273,-1.1337439906378242,2.92398,2.92398,1.475347927434911,0.8265615294984895,0.01224211568871273,-1.1337439906378242,2.92398,2.92398,6531.190288757397,5430.495393006731,0.37967273750912456,-1.258412416449723,16967.4,16832.574,47.7676
"PETG_0,3_I_2",1.4839229984500002,0.8316352086238243,0.012717071254145524,-1.1351539422725698,2.94184,2.94184,1.4839229984500002,0.8316352086238243,0.012717071254145524,-1.1351539422725698,2.94184,2.94184,6592.964169411765,5473.755596353815,0.37627351970882444,-1.260714204156309,17093.8,16958.974,47.7676
"PETG_0,3_I_2",1.492510711909357,0.8367287625211643,0.013255879936280175,-1.1364273796968554,2.96067,2.96067,1.492510711909357,0.8367287625211643,0.013255879936280175,-1.1364273796968554,2.96067,2.96067,6654.78981754386,5516.962866245661,0.37291534187571884,-1.262945070735289,17219.1,17084.273999999998,47.7676
"PETG_0,3_I_2",1.5011182484680232,0.8418545886286067,0.013907540283733505,-1.137501433319752,2.98332,2.98332,1.5011182484680232,0.8418545886286067,0.013907540283733505,-1.137501433319752,2.98332,2.98332,6716.659934883721,5560.1061265786275,0.36959155380372016,-1.2651201948725321,17361.1,17226.273999999998,47.7676
"PETG_0,3_I_2",1.5097435187080923,0.847008693418915,0.014650767344496407,-1.1384117992130423,3.00257,3.00257,1.5097435187080923,0.847008693418915,0.014650767344496407,-1.1384117992130423,3.00257,3.00257,6778.566062427746,5603.171947652247,0.36629421944872187,-1.2672578029180976,17487.2,17352.374,47.7676
"PETG_0,3_I_2",1.5183853892902297,0.8521888367476593,0.01547267340799985,-1.1391809891888423,3.02167,3.02167,1.5183853892902297,0.8521888367476593,0.01547267340799985,-1.1391809891888423,3.02167,3.02167,6840.514935632184,5646.175963885519,0.3630314742253078,-1.2693395900794682,17611.4,17476.574,47.7676
"PETG_0,3_I_2",1.5270406784942856,0.8573892107116778,0.01634633211138937,-1.1398502443067915,3.0425,3.0425,1.5270406784942856,0.8573892107116778,0.01634633211138937,-1.1398502443067915,3.0425,3.0425,6902.497307428571,5689.10341443683,0.35979507067755945,-1.2713837728437491,17750.9,17616.074,47.7676
"PETG_0,3_I_2",1.5357067428210227,0.8626049883489456,0.01724981885067814,-1.1404531635375523,3.06142,3.06142,1.5357067428210227,0.8626049883489456,0.01724981885067814,-1.1404531635375523,3.06142,3.06142,6964.504879545454,5731.941310139031,0.3565778569346428,-1.273406049798415,17876.3,17741.474,47.7676
"PETG_0,3_I_2",1.544389213200565,0.8678459577872375,0.018221534413828788,-1.1409380888118261,3.0811,3.0811,1.544389213200565,0.8678459577872375,0.018221534413828788,-1.1409380888118261,3.0811,3.0811,7026.553213559323,5774.721952341238,0.3533968167054328,-1.2753684036233413,18000.6,17865.773999999998,47.7676
"PETG_0,3_I_2",1.5530920378455055,0.873118887116652,0.019286188920926203,-1.1412732044829017,3.10368,3.10368,1.5530920378455055,0.873118887116652,0.019286188920926203,-1.1412732044829017,3.10368,3.10368,7088.633251685394,5817.430773851346,0.3502438300626222,-1.277288832627049,18140.6,18005.773999999998,47.7676
"PETG_0,3_I_2",1.5618117974106145,0.8784174416172835,0.02041427428338123,-1.1415046198137506,3.12329,3.12329,1.5618117974106145,0.8784174416172835,0.02041427428338123,-1.1415046198137506,3.12329,3.12329,7150.7374793296085,5860.056071598174,0.3471123846844054,-1.2791817625592745,18265.1,18130.273999999998,47.7676
"PETG_0,3_I_2",1.570547337425,0.8837393591302065,0.0215939596727088,-1.1416520423848875,3.14247,3.14247,1.570547337425,0.8837393591302065,0.0215939596727088,-1.1416520423848875,3.14247,3.14247,7212.875215555556,5902.618062549926,0.34401276110505397,-1.2810243802545074,18389.3,18254.474,47.7676
"PETG_0,3_I_2",1.5792925952292818,0.889073709773369,0.022779302729928376,-1.1417833222387455,3.16212,3.16212,1.5792925952292818,0.889073709773369,0.022779302729928376,-1.1417833222387455,3.16212,3.16212,7275.046954696132,5945.120152146967,0.34094629539821997,-1.2828137724476674,18529.3,18394.474,47.7676
"PETG_0,3_I_2",1.5880386414093406,0.894404598950672,0.023906816035530666,-1.141989509392871,3.17942,3.17942,1.5880386414093406,0.894404598950672,0.023906816035530666,-1.141989509392871,3.17942,3.17942,7337.234883516483,5987.530998193605,0.3378963525113034,-1.2845866124312324,18652.8,18517.974,47.7676
"PETG_0,3_I_2",1.5967875777950822,0.8997358320010695,0.02499363895750886,-1.1422439460770684,3.19625,3.19625,1.5967875777950822,0.8997358320010695,0.02499363895750886,-1.1422439460770684,3.19625,3.19625,7399.450703825137,6029.875220445993,0.3348754114263519,-1.286315260398977,18775.6,18640.773999999998,47.7676
"PETG_0,3_I_2",1.6055337757418477,0.9050575046543979,0.026002627153724443,-1.142598020375055,3.21395,3.21395,1.6055337757418477,0.9050575046543979,0.026002627153724443,-1.142598020375055,3.21395,3.21395,7461.688797826086,6072.144660163898,0.3318790627143565,-1.2880091108267342,18914.1,18779.273999999998,47.7676
"PETG_0,3_I_2",1.6142720201972973,0.9103605673346821,0.026901863229152365,-1.14309394122142,3.22969,3.22969,1.6142720201972973,0.9103605673346821,0.026901863229152365,-1.14309394122142,3.22969,3.22969,7523.938263783784,6114.321138531707,0.3288978915997476,-1.2896884528469557,19036.7,18901.874,47.7676
"PETG_0,3_I_2",1.623005369551075,0.9156506961188723,0.027717654859641245,-1.1436897693346875,3.24544,3.24544,1.623005369551075,0.9156506961188723,0.027717654859641245,-1.1436897693346875,3.24544,3.24544,7586.210692473119,6156.428901911748,0.32594397680746867,-1.2913267432694056,19159.9,19025.074,47.7676
"PETG_0,3_I_2",1.6317339825481283,0.9209283892908411,0.02845538535800451,-1.1443744710939925,3.26351,3.26351,1.6317339825481283,0.9209283892908411,0.02845538535800451,-1.1443744710939925,3.26351,3.26351,7648.507480213902,6198.4728216338135,0.32301938082931403,-1.2929195216008402,19298.3,19163.474,47.7676
"PETG_0,3_I_2",1.640460535832447,0.9261985529794408,0.029136683686691554,-1.1451147882078718,3.28037,3.28037,1.640460535832447,0.9261985529794408,0.029136683686691554,-1.1451147882078718,3.28037,3.28037,7710.818185106383,6240.435391083681,0.32011496896437885,-1.2944866368119776,19422.6,19287.773999999998,47.7676
"PETG_0,3_I_2",1.6491863636851851,0.9314636493462366,0.029772847491110796,-1.1458934440601145,3.29657,3.29657,1.6491863636851851,0.9314636493462366,0.029772847491110796,-1.1458934440601145,3.29657,3.29657,7773.15957037037,6282.3501132502115,0.3172467549029036,-1.295993952843636,19546.7,19411.874,47.7676
"PETG_0,3_I_2",1.6579070670342106,0.9367160400922094,0.030337220823983237,-1.1467469104997539,3.31373,3.31373,1.6579070670342106,0.9367160400922094,0.030337220823983237,-1.1467469104997539,3.31373,3.31373,7835.520098947368,6324.197340315446,0.31440453531167933,-1.2974635992629087,19683.6,19548.773999999998,47.7676
"PETG_0,3_I_2",1.6666150928612566,0.9419426273692508,0.03078424729724496,-1.1477371626851198,3.32794,3.32794,1.6666150928612566,0.9419426273692508,0.03078424729724496,-1.1477371626851198,3.32794,3.32794,7897.885019895288,6365.951555103652,0.31157563037177155,-1.2989224997874176,19806.2,19671.374,47.7676
"PETG_0,3_I_2",1.6753091184192708,0.947141451720652,0.031111621215660114,-1.1488628213371437,3.34175,3.34175,1.6753091184192708,0.947141451720652,0.031111621215660114,-1.1488628213371437,3.34175,3.34175,7960.2684312500005,6407.641254552293,0.3087736311674434,-1.3003415213765808,19927.8,19792.974,47.7676
"PETG_0,3_I_2",1.6839841385310883,0.9523041341273182,0.031293976477014186,-1.1501545798224921,3.35568,3.35568,1.6839841385310883,0.9523041341273182,0.031293976477014186,-1.1501545798224921,3.35568,3.35568,8022.666522279793,6449.261360858533,0.30599577968876074,-1.3017264196428082,20064.9,19930.074,47.7676
"PETG_0,3_I_2",1.6926369986417527,0.9574256784906373,0.03131961481386696,-1.151622446540391,3.36901,3.36901,1.6926369986417527,0.9574256784906373,0.03131961481386696,-1.151622446540391,3.36901,3.36901,8085.066437113402,6490.789869206274,0.3032313009095044,-1.3030998746275924,20187.3,20052.474,47.7676
"PETG_0,3_I_2",1.7012726704435897,0.9625152968857503,0.0312276798575321,-1.1532063910560064,3.38241,3.38241,1.7012726704435897,0.9625152968857503,0.0312276798575321,-1.1532063910560064,3.38241,3.38241,8147.48942974359,6532.268352224917,0.30049960798167047,-1.304420961484317,20309.9,20175.074,47.7676
"PETG_0,3_I_2",1.7098912129413264,0.9675735125667816,0.0310248084111153,-1.1548933087402893,3.3969,3.3969,1.7098912129413264,0.9675735125667816,0.0310248084111153,-1.1548933087402893,3.3969,3.3969,8209.921218367348,6573.672029447951,0.2977885427809282,-1.3057153760989444,20445.9,20311.074,47.7676
"PETG_0,3_I_2",1.7184896230279187,0.9725955253251135,0.030698808394500197,-1.1566961628491659,3.41025,3.41025,1.7184896230279187,0.9725955253251135,0.030698808394500197,-1.1566961628491659,3.41025,3.41025,8272.354308629443,6614.9888854554165,0.29509225971585273,-1.3069951829493638,20567.6,20432.773999999998,47.7676
"PETG_0,3_I_2",1.7270871249318183,0.9776151468575759,0.030371692858107407,-1.1584448469453268,3.42973,3.42973,1.7270871249318183,0.9776151468575759,0.030371692858107407,-1.1584448469453268,3.42973,3.42973,8334.797064646466,6656.236363342781,0.2924186658520825,-1.3082437211576192,20687.7,20552.874,47.7676
"PETG_0,3_I_2",1.735684732344221,0.9826340492854353,0.030048468689614926,-1.160136270734087,3.44528,3.44528,1.735684732344221,0.9826340492854353,0.030048468689614926,-1.160136270734087,3.44528,3.44528,8397.243009045225,6697.404355504493,0.28976289308030256,-1.3094708705287315,20821.9,20687.074,47.7676
"PETG_0,3_I_2",1.7442723236825,0.9876347807025142,0.029669837989626868,-1.1618520096487277,3.46062,3.46062,1.7442723236825,0.9876347807025142,0.029669837989626868,-1.1618520096487277,3.46062,3.46062,8459.676594,6738.4660040547,0.2871125732918783,-1.3107018238272283,20942.4,20807.574,47.7676
"PETG_0,3_I_2",1.7528542971965175,0.9926251426585493,0.029264250453899666,-1.1635532105747015,3.47503,3.47503,1.7528542971965175,0.9926251426585493,0.029264250453899666,-1.1635532105747015,3.47503,3.47503,8522.124023880597,6779.471752605723,0.2844906726264931,-1.3118888122537906,21063.1,20928.273999999998,47.7676
"PETG_0,3_I_2",1.76141504325,0.9975783330089455,0.028742767215391755,-1.1653599595182322,3.49305,3.49305,1.76141504325,0.9975783330089455,0.028742767215391755,-1.1653599595182322,3.49305,3.49305,8584.571726732673,6820.398192617177,0.2818861899525608,-1.3130545554717843,21197.9,21063.074,47.7676
"PETG_0,3_I_2",1.769988018406404,1.0025524642300636,0.028303827286122706,-1.1670023080746783,3.50952,3.50952,1.769988018406404,1.0025524642300636,0.028303827286122706,-1.1670023080746783,3.50952,3.50952,8647.01551133005,6861.239331190471,0.2792962149427846,-1.3142049005261895,21318.1,21183.273999999998,47.7676
"PETG_0,3_I_2",1.7785640428259801,1.0075315157906897,0.027891523099023464,-1.1685601934346024,3.52734,3.52734,1.7785640428259801,1.0075315157906897,0.027891523099023464,-1.1685601934346024,3.52734,3.52734,8709.463719607844,6902.012291536129,0.27672821023269883,-1.3153244695222546,21438.0,21303.174,47.7676
"PETG_0,3_I_2",1.787149179202439,1.012525932001316,0.0275398201819701,-1.1699900117457451,3.54806,3.54806,1.787149179202439,1.012525932001316,0.0275398201819701,-1.1699900117457451,3.54806,3.54806,8771.915799024391,6942.717717444975,0.2741821618797955,-1.3164132692825192,21573.0,21438.174,47.7676
"PETG_0,3_I_2",1.7957292996917478,1.0175110813377355,0.02716472497747575,-1.1714106813787235,3.56209,3.56209,1.7957292996917478,1.0175110813377355,0.02716472497747575,-1.1714106813787235,3.56209,3.56209,8834.356887378639,6983.329825848659,0.27164634252693326,-1.3174951667071437,21691.5,21556.674,47.7676
"PETG_0,3_I_2",1.8043145156352658,1.0225046234305994,0.02682585789219722,-1.172740380068706,3.58094,3.58094,1.8043145156352658,1.0225046234305994,0.02682585789219722,-1.172740380068706,3.58094,3.58094,8896.796419323671,7023.8677323387055,0.2691291115464475,-1.3185528851552992,21810.3,21675.474,47.7676
"PETG_0,3_I_2",1.8129085035408654,1.0275128223278818,0.026542514668500827,-1.1739557791940516,3.60146,3.60146,1.8129085035408654,1.0275128223278818,0.026542514668500827,-1.1739557791940516,3.60146,3.60146,8959.232013461538,7064.328719804558,0.2666290933869488,-1.3195890305181948,21943.5,21808.674,47.7676
"PETG_0,3_I_2",1.8215110226626792,1.032535130427499,0.026311127970429893,-1.1750650374118474,3.61951,3.61951,1.8215110226626792,1.032535130427499,0.026311127970429893,-1.1750650374118474,3.61951,3.61951,9021.65315215311,7104.695093849088,0.2641384140169771,-1.3206193028206694,22062.1,21927.273999999998,47.7676
"PETG_0,3_I_2",1.830122798745238,1.0375726957261147,0.026133883940440958,-1.1760679640919505,3.63802,3.63802,1.830122798745238,1.0375726957261147,0.026133883940440958,-1.1760679640919505,3.63802,3.63802,9084.071899047618,7144.990640656742,0.2616672838445755,-1.321622941870602,22180.9,22046.074,47.7676
"PETG_0,3_I_2",1.8387486859549764,1.042633850677675,0.02603649729298811,-1.176931415130225,3.66043,3.66043,1.8387486859549764,1.042633850677675,0.02603649729298811,-1.176931415130225,3.66043,3.66043,9146.49089478673,7185.221704991468,0.2592181431172526,-1.322595078169252,22314.4,22179.574,47.7676
"PETG_0,3_I_2",1.8473881025306604,1.04771737284613,0.0260123784986521,-1.1776684013250758,3.67951,3.67951,1.8473881025306604,1.04771737284613,0.0260123784986521,-1.1776684013250758,3.67951,3.67951,9208.891645283018,7225.3558636728685,0.2567767999496508,-1.3235641009017047,22431.8,22296.974,47.7676
"PETG_0,3_I_2",1.856041585617371,1.0528240363278512,0.026061877420189297,-1.1782813974417716,3.69892,3.69892,1.856041585617371,1.0528240363278512,0.026061877420189297,-1.1782813974417716,3.69892,3.69892,9271.2879286385,7265.419931730765,0.25435462408201864,-1.3245070760465185,22550.1,22415.273999999998,47.7676
"PETG_0,3_I_2",1.8647074940957944,1.0579508036105822,0.026172878912918276,-1.1787904313153066,3.7196,3.7196,1.8647074940957944,1.0579508036105822,0.026172878912918276,-1.1787904313153066,3.7196,3.7196,9333.677097196263,7305.410531793403,0.2519499353467704,-1.3254273000446122,22682.3,22547.474,47.7676
"PETG_0,3_I_2",1.8733789197046513,1.063085456166956,0.026303883696048243,-1.1792566765200965,3.73788,3.73788,1.8733789197046513,1.063085456166956,0.026303883696048243,-1.1792566765200965,3.73788,3.73788,9396.045343255815,7345.303909838422,0.24955253130348168,-1.3263448642456739,22798.9,22664.074,47.7676
"PETG_0,3_I_2",1.8820564802615742,1.0682290024843895,0.02645738787246411,-1.1796780000793246,3.75466,3.75466,1.8820564802615742,1.0682290024843895,0.02645738787246411,-1.1796780000793246,3.75466,3.75466,9458.401707407407,7385.118124036745,0.24716996261426213,-1.327244534726687,22915.1,22780.273999999998,47.7676
"PETG_0,3_I_2",1.890728952702765,1.0733617878297095,0.026569675212401445,-1.1801455547749151,3.77184,3.77184,1.890728952702765,1.0733617878297095,0.026569675212401445,-1.1801455547749151,3.77184,3.77184,9520.748151152075,7424.85822560306,0.2448041924236493,-1.3281222746657357,23046.9,22912.074,47.7676
"PETG_0,3_I_2",1.8993979299839447,1.0784867265428097,0.026651505890095524,-1.1806427874274796,3.78833,3.78833,1.8993979299839447,1.0784867265428097,0.026651505890095524,-1.1806427874274796,3.78833,3.78833,9583.073205504586,7464.5047132977625,0.24244692521057112,-1.328994305965767,23163.9,23029.074,47.7676
"PETG_0,3_I_2",1.9080607019931508,1.0835991586153604,0.026688977624230503,-1.1811888876169419,3.80252,3.80252,1.9080607019931508,1.0835991586153604,0.026688977624230503,-1.1811888876169419,3.80252,3.80252,9645.390040182649,7504.082961338339,0.24010850740078526,-1.329840242630164,23280.4,23145.574,47.7676
"PETG_0,3_I_2",1.9167149306204547,1.0886951851300444,0.02667155557759472,-1.1817968720248038,3.8197,3.8197,1.9167149306204547,1.0886951851300444,0.02667155557759472,-1.1817968720248038,3.8197,3.8197,9707.693721818183,7543.585345296443,0.2377855730364776,-1.3306666218486498,23411.8,23276.974,47.7676
"PETG_0,3_I_2",1.9253607770882357,1.0937752528783424,0.02660243061905118,-1.1824607345564704,3.83433,3.83433,1.9253607770882357,1.0937752528783424,0.02660243061905118,-1.1824607345564704,3.83433,3.83433,9769.979904072397,7583.005254947509,0.23547517862151887,-1.331479194591194,23528.8,23393.974,47.7676
"PETG_0,3_I_2",1.9339948366509006,1.0988336161369319,0.026465532050461014,-1.183201384893116,3.84796,3.84796,1.9339948366509006,1.0988336161369319,0.026465532050461014,-1.183201384893116,3.84796,3.84796,9832.25458918919,7622.354861625465,0.23318205512555865,-1.3322687749063924,23644.7,23509.874,47.7676
"PETG_0,3_I_2",1.9426156176524665,1.1038679389691084,0.026256112189845953,-1.1840229648310991,3.86343,3.86343,1.9426156176524665,1.1038679389691084,0.026256112189845953,-1.1840229648310991,3.86343,3.86343,9894.511250224215,7661.623648029402,0.2309017618643552,-1.3330438569406,23774.1,23639.273999999998,47.7676
"PETG_0,3_I_2",1.9512208381093752,1.1088745232504207,0.02596534659536053,-1.1849353516204886,3.87621,3.87621,1.9512208381093752,1.1088745232504207,0.02596534659536053,-1.1849353516204886,3.87621,3.87621,9956.743566071429,7700.801484379147,0.22863009432781856,-1.333812400270078,23890.0,23755.174,47.7676
"PETG_0,3_I_2",1.9598068832733333,1.1138474278819719,0.025578099652680195,-1.1859565038669055,3.88816,3.88816,1.9598068832733333,1.1138474278819719,0.025578099652680195,-1.1859565038669055,3.88816,3.88816,10018.959772444445,7739.904565523768,0.2263734145406251,-1.334562036953738,24004.6,23869.773999999998,47.7676
"PETG_0,3_I_2",1.9683699811349558,1.118780534768631,0.025079476515212976,-1.1871030930510242,3.90078,3.90078,1.9683699811349558,1.118780534768631,0.025079476515212976,-1.1871030930510242,3.90078,3.90078,10081.153888495575,7778.92338393608,0.2241278070011245,-1.335300107696958,24132.9,23998.074,47.7676
"PETG_0,3_I_2",1.9769064569889867,1.1236679822079165,0.02445604943240343,-1.18838897975934,3.91137,3.91137,1.9769064569889867,1.1236679822079165,0.02445604943240343,-1.18838897975934,3.91137,3.91137,10143.322153303965,7817.852433615713,0.2218909898294797,-1.3360308009669577,24248.9,24114.074,47.7676
"PETG_0,3_I_2",1.9854201348092102,1.1285168598232358,0.02373321514236802,-1.1897750011303583,3.92367,3.92367,1.9854201348092102,1.1285168598232358,0.02373321514236802,-1.1897750011303583,3.92367,3.92367,10205.472801754386,7856.707786266534,0.2196691530264327,-1.3367422449632045,24362.5,24227.674,47.7676
"PETG_0,3_I_2",1.9939324398973797,1.1333642653304432,0.023022927981441378,-1.191107875031483,3.9414,3.9414,1.9939324398973797,1.1333642653304432,0.023022927981441378,-1.191107875031483,3.9414,3.9414,10267.601304803493,7895.482515440556,0.21745943425961184,-1.3374397529536162,24490.7,24355.874,47.7676
"PETG_0,3_I_2",2.0024303249413045,1.1381878527581308,0.022259651941950103,-1.192477140745168,3.95714,3.95714,2.0024303249413045,1.1381878527581308,0.022259651941950103,-1.192477140745168,3.95714,3.95714,10329.696429565216,7934.1576178950845,0.21525430608915502,-1.3381374375376436,24603.5,24468.674,47.7676
"PETG_0,3_I_2",2.010936003188312,1.143025831459629,0.02155580157207614,-1.1937315388789687,3.97381,3.97381,2.010936003188312,1.143025831459629,0.02155580157207614,-1.1937315388789687,3.97381,3.97381,10391.765232900432,7972.747098286402,0.21305922586315437,-1.3388246702961941,24715.7,24580.874,47.7676
"PETG_0,3_I_2",2.0194497230021553,1.1478785347864136,0.020910940595322367,-1.1948741633236444,3.99372,3.99372,2.0194497230021553,1.1478785347864136,0.020910940595322367,-1.1948741633236444,3.99372,3.99372,10453.802236206897,8011.242413904943,0.2108708872985529,-1.3395073637332624,24840.9,24706.074,47.7676
"PETG_0,3_I_2",2.027975818611588,1.1527533199532463,0.02034506772940457,-1.195880186648498,4.01774,4.01774,2.027975818611588,1.1527533199532463,0.02034506772940457,-1.195880186648498,4.01774,4.01774,10515.796775965666,8049.625749311378,0.20868250130440494,-1.3401978752703363,24951.6,24816.773999999998,47.7676
"PETG_0,3_I_2",2.036525639899573,1.1576694368244735,0.019911332138613846,-1.1966815315721566,4.03518,4.03518,2.036525639899573,1.1576694368244735,0.019911332138613846,-1.1966815315721566,4.03518,4.03518,10577.756063247863,8087.911429863586,0.20649970699298645,-1.3408851474478123,25062.1,24927.273999999998,47.7676
