Time(s),Deformation(mm),Deflection at standard load (mm),Crosshead displacement (mm),Force applied (N),static:pre-load,static:Bending module speed,static:Test speed,static:Sample name,static:Bending module,static:Bending stress at maximum allowed deflection,static:Bending strength,static:Deformation at bending strength,static:Material Thickness (mm),static:Material
43.967,1.11561,1.11561,1.11561,25.7701,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.007,1.11693,1.11693,1.11693,25.9659,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.037,1.11794,1.11794,1.11794,26.2843,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.077,1.11926,1.11926,1.11926,25.7633,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.117,1.12059,1.12059,1.12059,25.5583,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.147,1.12161,1.12161,1.12161,25.4528,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.187,1.12293,1.12293,1.12293,25.5861,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.217,1.12393,1.12393,1.12393,25.4027,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.257,1.12526,1.12526,1.12526,25.8368,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.287,1.12626,1.12626,1.12626,25.9222,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.317,1.12726,1.12726,1.12726,25.9594,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.347,1.12827,1.12827,1.12827,25.7911,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.377,1.12928,1.12928,1.12928,25.441,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.407,1.13028,1.13028,1.13028,25.5531,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.447,1.13162,1.13162,1.13162,25.3949,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.477,1.13262,1.13262,1.13262,25.5574,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.507,1.13363,1.13363,1.13363,25.7761,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.547,1.13497,1.13497,1.13497,26.0145,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.577,1.13597,1.13597,1.13597,25.9659,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.607,1.13698,1.13698,1.13698,25.8319,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.647,1.1383,1.1383,1.1383,25.5815,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.677,1.13931,1.13931,1.13931,25.5919,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.717,1.14063,1.14063,1.14063,25.6072,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.747,1.14163,1.14163,1.14163,25.8274,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.787,1.14296,1.14296,1.14296,25.8892,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.817,1.14397,1.14397,1.14397,25.9076,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.847,1.14497,1.14497,1.14497,26.0815,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.887,1.1463,1.1463,1.1463,26.258,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.917,1.1473,1.1473,1.1473,26.3786,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.947,1.14831,1.14831,1.14831,26.0922,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
44.987,1.14964,1.14964,1.14964,26.2014,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.027,1.15098,1.15098,1.15098,26.3887,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.057,1.15199,1.15199,1.15199,26.4585,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.087,1.15299,1.15299,1.15299,26.4402,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.127,1.15431,1.15431,1.15431,26.4751,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.157,1.15531,1.15531,1.15531,26.5702,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.187,1.15631,1.15631,1.15631,26.6198,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.227,1.15764,1.15764,1.15764,26.882,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.257,1.15865,1.15865,1.15865,26.7944,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.287,1.15965,1.15965,1.15965,26.9809,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.327,1.16096,1.16096,1.16096,26.8364,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.367,1.16229,1.16229,1.16229,26.8423,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.397,1.16331,1.16331,1.16331,26.6892,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.437,1.16463,1.16463,1.16463,26.3811,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.467,1.16563,1.16563,1.16563,26.3796,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.497,1.16664,1.16664,1.16664,26.1838,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.537,1.16796,1.16796,1.16796,26.3662,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.577,1.16928,1.16928,1.16928,26.3197,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.607,1.17029,1.17029,1.17029,26.4792,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.647,1.17161,1.17161,1.17161,26.3824,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.677,1.17261,1.17261,1.17261,26.4775,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.707,1.17361,1.17361,1.17361,26.5437,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.737,1.17461,1.17461,1.17461,26.5223,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.777,1.17593,1.17593,1.17593,26.5188,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.817,1.17725,1.17725,1.17725,26.5525,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.847,1.17826,1.17826,1.17826,26.4928,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.877,1.17926,1.17926,1.17926,26.7162,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.907,1.18027,1.18027,1.18027,26.7121,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.937,1.18127,1.18127,1.18127,26.6374,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
45.977,1.1826,1.1826,1.1826,26.4587,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.007,1.18361,1.18361,1.18361,26.366,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.047,1.18493,1.18493,1.18493,26.4794,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.087,1.18627,1.18627,1.18627,26.5902,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.127,1.18759,1.18759,1.18759,26.838,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.157,1.18861,1.18861,1.18861,26.8268,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.187,1.18961,1.18961,1.18961,26.8219,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.227,1.19092,1.19092,1.19092,26.7936,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.257,1.19192,1.19192,1.19192,26.8371,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.287,1.19292,1.19292,1.19292,26.776,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.317,1.19393,1.19393,1.19393,26.7281,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.347,1.19493,1.19493,1.19493,26.6145,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.377,1.19593,1.19593,1.19593,26.8662,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.407,1.19694,1.19694,1.19694,26.8491,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.447,1.19827,1.19827,1.19827,27.0087,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.477,1.19927,1.19927,1.19927,26.7773,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.507,1.20029,1.20029,1.20029,27.0605,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.547,1.20163,1.20163,1.20163,27.1779,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.577,1.20263,1.20263,1.20263,27.2585,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.607,1.20365,1.20365,1.20365,27.1627,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.647,1.20498,1.20498,1.20498,27.3277,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.687,1.2063,1.2063,1.2063,27.652,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.727,1.20762,1.20762,1.20762,27.6687,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.767,1.20895,1.20895,1.20895,27.8333,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.797,1.20995,1.20995,1.20995,27.8601,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.827,1.21096,1.21096,1.21096,27.7918,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.857,1.21197,1.21197,1.21197,27.5689,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.897,1.2133,1.2133,1.2133,27.4197,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.937,1.21463,1.21463,1.21463,27.3038,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
46.967,1.21564,1.21564,1.21564,27.2825,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.007,1.21697,1.21697,1.21697,27.0701,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.037,1.21797,1.21797,1.21797,27.0336,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.067,1.21899,1.21899,1.21899,27.0796,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.097,1.21999,1.21999,1.21999,27.2216,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.137,1.2213,1.2213,1.2213,27.4301,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.167,1.2223,1.2223,1.2223,27.3995,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.197,1.22332,1.22332,1.22332,27.3313,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.237,1.22462,1.22462,1.22462,27.1298,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.267,1.22564,1.22564,1.22564,27.3088,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.297,1.22665,1.22665,1.22665,27.6178,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.337,1.22797,1.22797,1.22797,27.9659,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.377,1.22929,1.22929,1.22929,27.7231,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.407,1.23031,1.23031,1.23031,27.3506,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.447,1.23164,1.23164,1.23164,27.4735,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.487,1.23296,1.23296,1.23296,27.4828,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.517,1.23398,1.23398,1.23398,27.3838,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.557,1.2353,1.2353,1.2353,27.2327,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.597,1.23662,1.23662,1.23662,27.6653,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.627,1.23763,1.23763,1.23763,27.6906,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.657,1.23863,1.23863,1.23863,27.838,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.697,1.23994,1.23994,1.23994,27.5016,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.727,1.24096,1.24096,1.24096,27.3065,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.767,1.24227,1.24227,1.24227,27.1659,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.797,1.24327,1.24327,1.24327,27.2318,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.827,1.24427,1.24427,1.24427,27.5412,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.867,1.24561,1.24561,1.24561,27.4868,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.907,1.24693,1.24693,1.24693,27.5601,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.937,1.24793,1.24793,1.24793,27.2731,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.967,1.24895,1.24895,1.24895,27.4575,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
47.997,1.24995,1.24995,1.24995,27.4451,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.037,1.25126,1.25126,1.25126,27.451,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.067,1.25226,1.25226,1.25226,27.3548,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.107,1.2536,1.2536,1.2536,27.3587,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.137,1.2546,1.2546,1.2546,27.3565,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.167,1.2556,1.2556,1.2556,27.4282,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.197,1.25661,1.25661,1.25661,27.5648,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.227,1.25761,1.25761,1.25761,27.669,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.267,1.25893,1.25893,1.25893,27.7816,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.297,1.25993,1.25993,1.25993,27.7025,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.337,1.26126,1.26126,1.26126,27.8119,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.377,1.2626,1.2626,1.2626,27.5937,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.407,1.26362,1.26362,1.26362,27.49,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.447,1.26494,1.26494,1.26494,27.6499,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.477,1.26595,1.26595,1.26595,27.8828,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.507,1.26695,1.26695,1.26695,27.9814,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.537,1.26796,1.26796,1.26796,27.712,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.567,1.26896,1.26896,1.26896,27.7315,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.597,1.26997,1.26997,1.26997,27.6521,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.627,1.27097,1.27097,1.27097,27.7596,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.657,1.27197,1.27197,1.27197,27.9613,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.687,1.27298,1.27298,1.27298,27.8638,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.727,1.27429,1.27429,1.27429,27.7429,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.757,1.27529,1.27529,1.27529,27.6024,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.787,1.27629,1.27629,1.27629,27.6937,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.827,1.27762,1.27762,1.27762,27.8246,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.857,1.27863,1.27863,1.27863,27.8553,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.887,1.27963,1.27963,1.27963,27.8365,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.927,1.28096,1.28096,1.28096,27.8449,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.957,1.28197,1.28197,1.28197,27.7259,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
48.987,1.28297,1.28297,1.28297,27.8625,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.017,1.28398,1.28398,1.28398,28.2221,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.057,1.2853,1.2853,1.2853,28.4079,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.087,1.28632,1.28632,1.28632,28.3438,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.127,1.28765,1.28765,1.28765,27.9275,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.167,1.28898,1.28898,1.28898,27.7918,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.197,1.28998,1.28998,1.28998,27.9544,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.237,1.2913,1.2913,1.2913,28.122,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.267,1.2923,1.2923,1.2923,28.3373,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.297,1.29331,1.29331,1.29331,28.4531,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.327,1.29431,1.29431,1.29431,28.7685,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.367,1.29563,1.29563,1.29563,28.8506,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.407,1.29696,1.29696,1.29696,28.9816,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.437,1.29796,1.29796,1.29796,28.7724,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.467,1.29897,1.29897,1.29897,28.7532,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.507,1.3003,1.3003,1.3003,28.6879,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.537,1.30132,1.30132,1.30132,28.6811,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.577,1.30263,1.30263,1.30263,28.6157,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.617,1.30396,1.30396,1.30396,28.6498,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.657,1.30529,1.30529,1.30529,28.598,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.697,1.30662,1.30662,1.30662,28.4932,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.727,1.30762,1.30762,1.30762,28.5215,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.757,1.30862,1.30862,1.30862,28.4822,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.797,1.30994,1.30994,1.30994,28.4245,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.837,1.31127,1.31127,1.31127,28.1617,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.877,1.3126,1.3126,1.3126,27.8797,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.917,1.31393,1.31393,1.31393,27.9261,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.947,1.31493,1.31493,1.31493,28.1283,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
49.977,1.31595,1.31595,1.31595,28.2972,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
50.017,1.31728,1.31728,1.31728,28.6415,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
50.057,1.3186,1.3186,1.3186,28.8131,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
50.087,1.3196,1.3196,1.3196,28.9647,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
50.127,1.32093,1.32093,1.32093,28.6821,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
50.157,1.32193,1.32193,1.32193,28.4917,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
50.187,1.32294,1.32294,1.32294,28.768,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
50.217,1.32394,1.32394,1.32394,28.8671,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
50.257,1.32527,1.32527,1.32527,28.4351,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
50.287,1.32627,1.32627,1.32627,28.3914,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
50.327,1.3276,1.3276,1.3276,28.4534,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
50.367,1.32892,1.32892,1.32892,29.0452,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
50.397,1.32993,1.32993,1.32993,29.0009,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
50.427,1.33094,1.33094,1.33094,29.0696,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
50.467,1.33227,1.33227,1.33227,29.0814,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
50.497,1.33328,1.33328,1.33328,29.3866,10.0,2.0,10.0,"PA_0,1_I_1",1454.44,63.8947,86.308,6.65932,1,PA
