Time(s),Test time,Traversenweg absolut,Deflection at standard load(%),Compression(%),Nominal Compression(mm),Force applied(N),static:Sample name,static:0.2% Yield Strength (Compressive),static:Maximum compressive strength,static:Total strain stress at maximum compressive strength,static:Compressive stress at maximum strain,static:Compressive Modulus via Hysteresis,static:Compressive Modulus,static:Material Thickness (mm),static:Material
23.8436,3.45672,810.079,0.0838483,0.0838483,0.0234459,452.932,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
23.8536,3.46672,810.079,0.0856591,0.0856591,0.02361,454.799,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
23.8636,3.47672,810.079,0.0874699,0.0874699,0.0237568,456.799,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
23.8736,3.48672,810.079,0.0892807,0.0892807,0.0239132,458.862,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
23.8836,3.49672,810.079,0.0910914,0.0910914,0.0240687,461.002,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
23.8936,3.50672,810.08,0.0923028,0.0923028,0.0242165,463.237,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
23.9036,3.51672,810.08,0.093093,0.093093,0.0243729,465.284,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
23.9136,3.52672,810.08,0.0938832,0.0938832,0.0245283,467.502,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
23.9236,3.53672,810.08,0.0946734,0.0946734,0.0246848,469.799,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
23.9336,3.54672,810.08,0.0954636,0.0954636,0.0248316,471.924,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
23.9436,3.55672,810.08,0.0969709,0.0969709,0.0249956,474.19,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
23.9536,3.56672,810.081,0.0989782,0.0989782,0.0251521,476.409,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
23.9636,3.57672,810.081,0.100985,0.100985,0.0253161,478.455,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
23.9736,3.58672,810.081,0.102993,0.102993,0.0254715,480.448,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
23.9836,3.59672,810.081,0.105,0.105,0.0256356,482.651,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
23.9936,3.60672,810.081,0.105545,0.105545,0.025792,484.619,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.0036,3.61672,810.081,0.105045,0.105045,0.025956,486.744,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.0136,3.62672,810.081,0.104545,0.104545,0.0261038,488.916,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.0236,3.63672,810.082,0.104045,0.104045,0.0262679,490.807,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.0336,3.64672,810.082,0.103546,0.103546,0.0264319,492.838,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.0436,3.65672,810.082,0.104369,0.104369,0.0265959,494.932,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.0536,3.66672,810.082,0.106147,0.106147,0.0267676,496.994,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.0636,3.67672,810.082,0.107924,0.107924,0.026924,499.119,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.0736,3.68672,810.082,0.109702,0.109702,0.027088,501.369,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.0836,3.69672,810.083,0.111479,0.111479,0.027252,503.369,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.0936,3.70672,810.083,0.11253,0.11253,0.0274323,505.51,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.1036,3.71672,810.083,0.113059,0.113059,0.0275887,507.619,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.1136,3.72672,810.083,0.113588,0.113588,0.0277441,509.698,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.1236,3.73672,810.083,0.114117,0.114117,0.0279168,511.916,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.1336,3.74672,810.083,0.114646,0.114646,0.0280808,514.104,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.1436,3.75672,810.084,0.115251,0.115251,0.0282524,516.198,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.1536,3.76672,810.084,0.115911,0.115911,0.0284174,518.338,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.1636,3.77672,810.084,0.116571,0.116571,0.0285891,520.401,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.1736,3.78672,810.084,0.117231,0.117231,0.0287531,522.495,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.1836,3.79672,810.084,0.117891,0.117891,0.0289172,524.682,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.1936,3.80672,810.084,0.118605,0.118605,0.0290898,526.807,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.2036,3.81672,810.085,0.119359,0.119359,0.0292538,529.01,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.2136,3.82672,810.085,0.120113,0.120113,0.0294264,531.088,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.2236,3.83672,810.085,0.120867,0.120867,0.0296067,533.182,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.2336,3.84672,810.085,0.12162,0.12162,0.0297707,535.338,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.2436,3.85672,810.085,0.121761,0.121761,0.0299433,537.463,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.2536,3.86672,810.085,0.121456,0.121456,0.030115,539.729,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.2636,3.87672,810.086,0.121152,0.121152,0.0302952,541.916,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.2736,3.88672,810.086,0.120847,0.120847,0.0304764,544.104,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.2836,3.89672,810.086,0.120543,0.120543,0.0306567,546.338,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.2936,3.90672,810.086,0.120835,0.120835,0.0308293,548.729,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.3036,3.91672,810.086,0.121553,0.121553,0.0310009,551.057,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.3136,3.92672,810.087,0.122271,0.122271,0.0311812,553.495,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.3236,3.93672,810.087,0.122989,0.122989,0.0313538,555.979,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.3336,3.94672,810.087,0.123707,0.123707,0.031534,558.338,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.3378,3.95087,810.087,0.124005,0.124005,0.0316092,559.394,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.3436,3.95672,810.087,0.123929,0.123929,0.0317152,560.885,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.3536,3.96672,810.087,0.123799,0.123799,0.0318869,563.291,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.3636,3.97672,810.087,0.123669,0.123669,0.0320671,565.979,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.3736,3.98672,810.088,0.123539,0.123539,0.0322483,568.62,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.3836,3.99672,810.088,0.123409,0.123409,0.0324286,571.198,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.3878,4.00088,810.088,0.123356,0.123356,0.0325003,572.269,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.3936,4.00672,810.088,0.12329,0.12329,0.0326012,573.776,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.4036,4.01672,810.088,0.123179,0.123179,0.0327729,576.323,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.4136,4.02672,810.088,0.123067,0.123067,0.0329617,578.776,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.4236,4.03672,810.089,0.122956,0.122956,0.0331419,581.323,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.4336,4.04672,810.089,0.122845,0.122845,0.0333231,583.87,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.4436,4.05672,810.089,0.122709,0.122709,0.033511,586.213,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.4536,4.06672,810.089,0.122555,0.122555,0.0336922,588.76,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.4636,4.07672,810.089,0.122401,0.122401,0.0338725,591.198,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.4736,4.08672,810.089,0.122247,0.122247,0.0340527,593.666,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.4836,4.09672,810.09,0.122094,0.122094,0.0342501,596.182,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.4878,4.10094,810.09,0.122029,0.122029,0.0343226,597.211,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.4936,4.10672,810.09,0.122389,0.122389,0.0344218,598.62,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.5036,4.11672,810.09,0.123013,0.123013,0.034603,601.057,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.5136,4.12672,810.09,0.123637,0.123637,0.0347994,603.745,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.5236,4.13672,810.09,0.124261,0.124261,0.0349883,606.307,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.5336,4.14672,810.091,0.124885,0.124885,0.0351771,608.979,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.5378,4.15094,810.091,0.125148,0.125148,0.0352531,610.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.5436,4.15672,810.091,0.125567,0.125567,0.0353573,611.635,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.5536,4.16672,810.091,0.126293,0.126293,0.0355538,614.245,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.5636,4.17672,810.091,0.127018,0.127018,0.0357426,616.807,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.5736,4.18672,810.091,0.127743,0.127743,0.0359229,619.416,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.5836,4.19672,810.091,0.128469,0.128469,0.0361203,622.104,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.5879,4.20097,810.092,0.128777,0.128777,0.0361969,623.241,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.5936,4.20672,810.092,0.129339,0.129339,0.0363005,624.776,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.6036,4.21672,810.092,0.130316,0.130316,0.0364893,627.479,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.6136,4.22672,810.092,0.131293,0.131293,0.0366782,630.104,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.6236,4.23672,810.092,0.13227,0.13227,0.0368746,632.76,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.6336,4.24672,810.092,0.133247,0.133247,0.037072,635.307,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.6379,4.25099,810.093,0.133664,0.133664,0.0371595,636.387,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.6436,4.25672,810.093,0.134088,0.134088,0.0372771,637.838,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.6536,4.26672,810.093,0.134827,0.134827,0.0374659,640.432,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.6636,4.27672,810.093,0.135565,0.135565,0.0376624,643.166,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.6736,4.28672,810.093,0.136304,0.136304,0.0378598,645.713,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.6836,4.29672,810.093,0.137043,0.137043,0.0380476,648.245,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.6879,4.30099,810.094,0.137358,0.137358,0.0381352,649.332,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.6936,4.30672,810.094,0.138469,0.138469,0.0382527,650.791,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.7036,4.31672,810.094,0.140409,0.140409,0.0384501,653.37,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.7136,4.32672,810.094,0.142348,0.142348,0.0386389,656.135,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.7236,4.33672,810.094,0.144288,0.144288,0.038844,658.979,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.7336,4.34672,810.094,0.146227,0.146227,0.0390404,661.916,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.7379,4.35096,810.094,0.147049,0.147049,0.0391241,663.201,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.7436,4.35672,810.095,0.148223,0.148223,0.0392378,664.948,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.7536,4.36672,810.095,0.15026,0.15026,0.0394429,667.932,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.7636,4.37672,810.095,0.152297,0.152297,0.0396231,671.026,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.7736,4.38672,810.095,0.154334,0.154334,0.0398281,674.213,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.7836,4.39672,810.095,0.156371,0.156371,0.0400332,677.323,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.7879,4.40095,810.095,0.157233,0.157233,0.0401168,678.646,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.7936,4.40672,810.096,0.157874,0.157874,0.0402306,680.448,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.8036,4.41672,810.096,0.158984,0.158984,0.0404271,683.557,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.8136,4.42672,810.096,0.160095,0.160095,0.0406321,686.62,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.8236,4.43672,810.096,0.161206,0.161206,0.0408209,689.713,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.8336,4.44672,810.096,0.162317,0.162317,0.041026,692.588,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.8379,4.45096,810.096,0.162788,0.162788,0.0411129,693.867,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.8436,4.45672,810.097,0.163422,0.163422,0.041231,695.604,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.8536,4.46672,810.097,0.164521,0.164521,0.041436,698.463,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.8636,4.47672,810.097,0.165621,0.165621,0.0416411,701.276,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.8736,4.48672,810.097,0.166721,0.166721,0.0418385,704.245,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.8836,4.49672,810.097,0.16782,0.16782,0.0420435,707.245,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.8879,4.501,810.097,0.168291,0.168291,0.0421313,708.542,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.8936,4.50672,810.098,0.168946,0.168946,0.0422486,710.276,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.9036,4.51672,810.098,0.17009,0.17009,0.0424612,713.416,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.9136,4.52672,810.098,0.171234,0.171234,0.0426749,716.526,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.9236,4.53672,810.098,0.172379,0.172379,0.0428799,719.51,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.9336,4.54672,810.098,0.173523,0.173523,0.0430849,722.651,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.9379,4.55101,810.099,0.174013,0.174013,0.0431765,723.997,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.9436,4.55672,810.099,0.175312,0.175312,0.0432986,725.791,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.9536,4.56672,810.099,0.177586,0.177586,0.0435112,728.948,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.9636,4.57672,810.099,0.17986,0.17986,0.0437086,732.057,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.9736,4.58672,810.099,0.182133,0.182133,0.0439223,735.135,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.9836,4.59672,810.099,0.184407,0.184407,0.0441273,738.026,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.9879,4.601,810.1,0.18538,0.18538,0.0442184,739.27,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
24.9936,4.60672,810.1,0.18542,0.18542,0.04434,740.932,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.0036,4.61672,810.1,0.185489,0.185489,0.044545,744.01,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.0136,4.62672,810.1,0.185558,0.185558,0.0447586,746.916,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.0236,4.63672,810.1,0.185627,0.185627,0.0449637,750.057,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.0336,4.64672,810.101,0.185696,0.185696,0.0451849,753.245,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.0379,4.651,810.101,0.185726,0.185726,0.0452764,754.563,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.0436,4.65672,810.101,0.185722,0.185722,0.0453986,756.323,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.0536,4.66672,810.101,0.185716,0.185716,0.0456198,759.635,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.0636,4.67672,810.101,0.18571,0.18571,0.0458334,762.995,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.0736,4.68672,810.101,0.185703,0.185703,0.0460547,766.432,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.0836,4.69672,810.102,0.185697,0.185697,0.0462597,770.135,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.0879,4.701,810.102,0.185694,0.185694,0.0463545,771.701,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.0936,4.70672,810.102,0.1863,0.1863,0.046481,773.791,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.1036,4.71672,810.102,0.187358,0.187358,0.0467032,777.245,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.1136,4.72672,810.102,0.188417,0.188417,0.0469082,780.791,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.1236,4.73672,810.102,0.189475,0.189475,0.0471209,784.182,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.1336,4.74672,810.103,0.190534,0.190534,0.0473345,787.698,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.1379,4.75104,810.103,0.190991,0.190991,0.0474268,789.27,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.1436,4.75672,810.103,0.1922,0.1922,0.0475481,791.338,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.1536,4.76672,810.103,0.194329,0.194329,0.0477694,794.901,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.1636,4.77672,810.103,0.196457,0.196457,0.0479906,798.291,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.1736,4.78672,810.104,0.198586,0.198586,0.0482119,801.62,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.1836,4.79672,810.104,0.200714,0.200714,0.0484255,804.948,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.1879,4.80098,810.104,0.201622,0.201622,0.0485198,806.366,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.1936,4.80672,810.104,0.202298,0.202298,0.0486468,808.276,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.2036,4.81672,810.104,0.203477,0.203477,0.048869,811.791,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.2136,4.82672,810.104,0.204656,0.204656,0.0490902,815.323,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.2236,4.83672,810.105,0.205835,0.205835,0.0493115,818.901,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.2336,4.84672,810.105,0.207014,0.207014,0.0495327,822.385,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.2379,4.85101,810.105,0.207519,0.207519,0.049628,823.879,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.2436,4.85672,810.105,0.207523,0.207523,0.0497549,825.87,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.2536,4.86672,810.105,0.207529,0.207529,0.0499762,829.245,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.2636,4.87672,810.106,0.207536,0.207536,0.0501974,832.823,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.2736,4.88672,810.106,0.207543,0.207543,0.0504187,836.291,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.2836,4.89672,810.106,0.207549,0.207549,0.0506485,839.854,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.2879,4.90102,810.106,0.207552,0.207552,0.050751,841.432,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.2936,4.90672,810.106,0.2088,0.2088,0.050887,843.526,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.3036,4.91672,810.106,0.21099,0.21099,0.0511168,847.213,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.3136,4.92672,810.107,0.213179,0.213179,0.051338,850.932,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.3236,4.93672,810.107,0.215368,0.215368,0.0515517,854.745,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.3336,4.94672,810.107,0.217557,0.217557,0.0517805,858.651,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.3379,4.95103,810.107,0.2185,0.2185,0.0518832,860.326,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.3436,4.95672,810.107,0.219142,0.219142,0.052019,862.541,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.3536,4.96672,810.108,0.22027,0.22027,0.0522488,866.526,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.3636,4.97672,810.108,0.221398,0.221398,0.0524701,870.51,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.3736,4.98672,810.108,0.222526,0.222526,0.0527075,874.573,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.3836,4.99672,810.108,0.223654,0.223654,0.0529459,878.495,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.388,5.00106,810.108,0.224144,0.224144,0.053042,880.218,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.3936,5.00672,810.109,0.225436,0.225436,0.0531672,882.463,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.4036,5.01672,810.109,0.227719,0.227719,0.0534056,886.245,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.4136,5.02672,810.109,0.230003,0.230003,0.0536431,890.213,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.4236,5.03672,810.109,0.232286,0.232286,0.0538729,894.088,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.4336,5.04672,810.109,0.23457,0.23457,0.0541104,897.87,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.4379,5.05104,810.11,0.235557,0.235557,0.0542097,899.484,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.4436,5.05672,810.11,0.235606,0.235606,0.0543402,901.604,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.4536,5.06672,810.11,0.235693,0.235693,0.0545786,905.448,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.4636,5.07672,810.11,0.23578,0.23578,0.0547999,909.245,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.4736,5.08672,810.11,0.235867,0.235867,0.0550297,913.088,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.4836,5.09672,810.111,0.235954,0.235954,0.0552758,917.088,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.488,5.10105,810.111,0.235992,0.235992,0.0553753,918.766,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
25.4936,5.10672,810.111,0.237208,0.237208,0.0555056,920.963,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
