Sample name,Material Thickness (mm),Material,Time(s),Deformation(mm),Deflection at standard load (mm),Crosshead displacement (mm),Force applied (N),Bending module speed,Bending module,Bending strength,Deformation at bending strength
"""PA_0,1_I_2""",1,PA,17.8828,0.241555,0.241555,0.241555,13.2859,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,17.9228,0.242867,0.242867,0.242867,13.1604,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,17.9528,0.243869,0.243869,0.243869,13.2723,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,17.9828,0.24487,0.24487,0.24487,13.3939,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.0228,0.2462,0.2462,0.2462,13.1238,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.0528,0.247199,0.247199,0.247199,13.0479,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.0828,0.248208,0.248208,0.248208,13.1183,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.1128,0.249227,0.249227,0.249227,13.2655,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.1528,0.250539,0.250539,0.250539,13.4982,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.1928,0.251859,0.251859,0.251859,13.4049,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.2228,0.25286,0.25286,0.25286,13.4765,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.2528,0.253861,0.253861,0.253861,13.2275,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.2928,0.255199,0.255199,0.255199,13.26,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.3228,0.256207,0.256207,0.256207,12.9046,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.3528,0.257224,0.257224,0.257224,12.638,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.3928,0.258546,0.258546,0.258546,12.6482,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.4228,0.259545,0.259545,0.259545,12.7466,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.4528,0.260554,0.260554,0.260554,12.9149,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.4828,0.261563,0.261563,0.261563,12.9611,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.5228,0.262885,0.262885,0.262885,12.9297,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.5528,0.263919,0.263919,0.263919,13.0264,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.5928,0.265239,0.265239,0.265239,13.2078,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.6328,0.266561,0.266561,0.266561,13.7651,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.6628,0.267562,0.267562,0.267562,13.7549,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.6928,0.268561,0.268561,0.268561,13.8302,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.7328,0.269874,0.269874,0.269874,13.4955,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.7628,0.270883,0.270883,0.270883,13.7839,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.7928,0.271901,0.271901,0.271901,13.8693,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.8328,0.273231,0.273231,0.273231,13.9206,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.8628,0.27423,0.27423,0.27423,13.8808,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.8928,0.275231,0.275231,0.275231,13.926,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.9228,0.27624,0.27624,0.27624,14.0785,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.9628,0.27757,0.27757,0.27757,13.8299,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,18.9928,0.278594,0.278594,0.278594,13.6858,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.0228,0.279595,0.279595,0.279595,13.664,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.0628,0.280917,0.280917,0.280917,13.6508,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.1028,0.282245,0.282245,0.282245,13.7175,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.1428,0.283574,0.283574,0.283574,13.2903,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.1828,0.284904,0.284904,0.284904,13.4886,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.2128,0.285913,0.285913,0.285913,13.6563,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.2428,0.286929,0.286929,0.286929,13.7379,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.2828,0.288226,0.288226,0.288226,13.8117,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.3128,0.289228,0.289228,0.289228,13.7473,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.3428,0.290227,0.290227,0.290227,14.0158,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.3728,0.291228,0.291228,0.291228,14.0124,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.4028,0.292237,0.292237,0.292237,13.9848,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.4328,0.293239,0.293239,0.293239,13.8805,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.4628,0.29424,0.29424,0.29424,13.7353,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.5028,0.29556,0.29556,0.29556,14.0611,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.5328,0.296561,0.296561,0.296561,14.123,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.5728,0.297891,0.297891,0.297891,14.2676,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.6028,0.29889,0.29889,0.29889,14.1907,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.6428,0.30022,0.30022,0.30022,14.1311,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.6728,0.301229,0.301229,0.301229,14.1145,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.7128,0.302533,0.302533,0.302533,13.7972,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.7428,0.303542,0.303542,0.303542,13.8634,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.7828,0.304864,0.304864,0.304864,13.8396,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.8128,0.305873,0.305873,0.305873,14.2654,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.8528,0.307193,0.307193,0.307193,14.347,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.8828,0.308202,0.308202,0.308202,14.1642,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.9128,0.309228,0.309228,0.309228,13.7604,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.9528,0.310548,0.310548,0.310548,13.6786,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,19.9928,0.31187,0.31187,0.31187,13.8203,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.0328,0.31319,0.31319,0.31319,13.7996,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.0628,0.314199,0.314199,0.314199,13.7764,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.0928,0.3152,0.3152,0.3152,13.7513,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.1228,0.316216,0.316216,0.316216,14.0431,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.1628,0.317546,0.317546,0.317546,14.0844,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.2028,0.318866,0.318866,0.318866,14.517,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.2428,0.320205,0.320205,0.320205,14.3026,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.2728,0.321204,0.321204,0.321204,14.3073,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.3128,0.322526,0.322526,0.322526,14.2037,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.3428,0.32355,0.32355,0.32355,14.3234,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.3828,0.324872,0.324872,0.324872,14.5072,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.4128,0.325881,0.325881,0.325881,14.369,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.4428,0.326882,0.326882,0.326882,14.431,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.4728,0.327882,0.327882,0.327882,14.4282,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.5028,0.328891,0.328891,0.328891,14.3303,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.5328,0.329892,0.329892,0.329892,14.51,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.5628,0.330909,0.330909,0.330909,14.6535,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.5928,0.33191,0.33191,0.33191,14.9252,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.6328,0.333222,0.333222,0.333222,14.6665,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.6628,0.334231,0.334231,0.334231,14.5427,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.7028,0.335561,0.335561,0.335561,14.2021,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.7428,0.33689,0.33689,0.33689,14.4228,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.7728,0.337892,0.337892,0.337892,14.6901,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.8028,0.338916,0.338916,0.338916,15.0803,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.8428,0.340228,0.340228,0.340228,14.6669,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.8728,0.341229,0.341229,0.341229,14.4699,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.9028,0.342238,0.342238,0.342238,14.4947,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.9328,0.34324,0.34324,0.34324,14.6847,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,20.9628,0.344241,0.344241,0.344241,14.7544,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.0028,0.345569,0.345569,0.345569,14.6672,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.0328,0.346587,0.346587,0.346587,14.6776,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.0628,0.347589,0.347589,0.347589,14.8361,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.1028,0.348916,0.348916,0.348916,14.6577,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.1428,0.350246,0.350246,0.350246,14.5804,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.1828,0.351567,0.351567,0.351567,14.6223,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.2128,0.352584,0.352584,0.352584,14.5238,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.2428,0.353585,0.353585,0.353585,14.8463,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.2828,0.354898,0.354898,0.354898,14.7318,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.3128,0.355907,0.355907,0.355907,14.9423,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.3528,0.357226,0.357226,0.357226,14.5663,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.3828,0.358235,0.358235,0.358235,14.6561,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.4128,0.359237,0.359237,0.359237,14.4314,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.4528,0.360566,0.360566,0.360566,14.5355,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.4828,0.361575,0.361575,0.361575,14.3417,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.5228,0.362895,0.362895,0.362895,14.4,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.5628,0.364224,0.364224,0.364224,14.4061,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.5928,0.365226,0.365226,0.365226,14.5511,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.6328,0.366546,0.366546,0.366546,14.4432,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.6628,0.367547,0.367547,0.367547,14.3832,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.6928,0.368556,0.368556,0.368556,14.5036,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.7328,0.369868,0.369868,0.369868,14.4449,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.7728,0.371198,0.371198,0.371198,14.4852,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.8028,0.372199,0.372199,0.372199,14.5959,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.8328,0.373199,0.373199,0.373199,14.9292,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.8728,0.374528,0.374528,0.374528,14.9705,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.9028,0.375546,0.375546,0.375546,14.8237,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.9328,0.376546,0.376546,0.376546,14.9041,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,21.9728,0.377868,0.377868,0.377868,15.1205,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.0128,0.379188,0.379188,0.379188,15.2482,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.0428,0.380197,0.380197,0.380197,14.9926,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.0728,0.381206,0.381206,0.381206,14.9863,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.1128,0.382535,0.382535,0.382535,14.8124,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.1428,0.383552,0.383552,0.383552,14.7565,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.1828,0.384873,0.384873,0.384873,14.6623,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.2228,0.38621,0.38621,0.38621,14.9775,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.2628,0.38753,0.38753,0.38753,14.9404,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.3028,0.388852,0.388852,0.388852,15.064,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.3328,0.389869,0.389869,0.389869,14.8698,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.3628,0.390887,0.390887,0.390887,15.1838,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.4028,0.392207,0.392207,0.392207,15.1812,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.4328,0.393209,0.393209,0.393209,15.296,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.4628,0.39421,0.39421,0.39421,15.1748,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.4928,0.395219,0.395219,0.395219,15.0147,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.5228,0.396228,0.396228,0.396228,15.088,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.5528,0.397227,0.397227,0.397227,14.892,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.5828,0.398246,0.398246,0.398246,15.0598,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.6128,0.399245,0.399245,0.399245,15.3141,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.6528,0.400567,0.400567,0.400567,15.5976,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.6828,0.401568,0.401568,0.401568,15.5679,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.7228,0.402905,0.402905,0.402905,15.7377,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.7628,0.404225,0.404225,0.404225,15.6168,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.7928,0.405227,0.405227,0.405227,15.3631,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.8228,0.406236,0.406236,0.406236,15.208,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.8628,0.407556,0.407556,0.407556,15.1698,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.8928,0.408566,0.408566,0.408566,15.2988,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.9228,0.409575,0.409575,0.409575,15.1505,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.9528,0.410576,0.410576,0.410576,15.176,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,22.9928,0.411888,0.411888,0.411888,15.2049,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.0228,0.412913,0.412913,0.412913,15.3153,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.0628,0.414242,0.414242,0.414242,15.3338,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.1028,0.415571,0.415571,0.415571,15.7287,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.1328,0.416573,0.416573,0.416573,15.8222,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.1628,0.417582,0.417582,0.417582,15.7798,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.2028,0.418902,0.418902,0.418902,15.498,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.2328,0.419911,0.419911,0.419911,15.4304,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.2628,0.42092,0.42092,0.42092,15.6731,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.3028,0.422249,0.422249,0.422249,15.924,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.3428,0.423571,0.423571,0.423571,15.7844,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.3828,0.424908,0.424908,0.424908,15.6578,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.4228,0.426228,0.426228,0.426228,15.5992,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.4528,0.427229,0.427229,0.427229,15.5046,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.4828,0.428238,0.428238,0.428238,15.5986,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.5228,0.429558,0.429558,0.429558,15.9041,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.5628,0.43088,0.43088,0.43088,16.2522,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.5928,0.431889,0.431889,0.431889,16.1482,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.6228,0.43289,0.43289,0.43289,15.9819,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.6628,0.43421,0.43421,0.43421,15.8325,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.6928,0.435219,0.435219,0.435219,15.8545,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.7228,0.436228,0.436228,0.436228,15.7139,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.7628,0.43755,0.43755,0.43755,15.4783,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.8028,0.43887,0.43887,0.43887,15.2604,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.8328,0.439871,0.439871,0.439871,15.3966,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.8728,0.441208,0.441208,0.441208,15.8282,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.9128,0.442538,0.442538,0.442538,16.0318,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.9428,0.443554,0.443554,0.443554,16.0948,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,23.9828,0.444859,0.444859,0.444859,16.0203,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.0128,0.445868,0.445868,0.445868,15.8561,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.0528,0.447197,0.447197,0.447197,16.0539,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.0828,0.448197,0.448197,0.448197,16.2269,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.1128,0.449198,0.449198,0.449198,16.3312,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.1428,0.450215,0.450215,0.450215,16.0443,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.1728,0.451216,0.451216,0.451216,16.0192,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.2128,0.452538,0.452538,0.452538,15.9952,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.2428,0.453537,0.453537,0.453537,15.9943,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.2728,0.454539,0.454539,0.454539,15.787,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.3028,0.45554,0.45554,0.45554,15.9319,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.3428,0.456852,0.456852,0.456852,15.9916,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.3728,0.457869,0.457869,0.457869,16.1219,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.4028,0.458878,0.458878,0.458878,16.001,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.4328,0.459887,0.459887,0.459887,15.9515,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.4728,0.461216,0.461216,0.461216,16.1031,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.5028,0.462225,0.462225,0.462225,16.1788,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.5328,0.463234,0.463234,0.463234,16.151,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.5728,0.464564,0.464564,0.464564,15.8672,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.6028,0.465573,0.465573,0.465573,15.8086,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.6328,0.466574,0.466574,0.466574,16.0103,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.6628,0.467573,0.467573,0.467573,16.2705,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.7028,0.468888,0.468888,0.468888,16.438,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.7328,0.469897,0.469897,0.469897,16.5019,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.7728,0.471216,0.471216,0.471216,16.3296,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.8028,0.472225,0.472225,0.472225,16.3902,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.8328,0.473234,0.473234,0.473234,16.4187,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.8728,0.474556,0.474556,0.474556,16.5578,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.9028,0.475573,0.475573,0.475573,16.6442,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.9428,0.476902,0.476902,0.476902,16.7494,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,24.9728,0.477911,0.477911,0.477911,16.7463,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,25.0128,0.479231,0.479231,0.479231,17.0471,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,25.0428,0.48025,0.48025,0.48025,16.9809,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,25.0728,0.481249,0.481249,0.481249,17.175,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,25.1028,0.48225,0.48225,0.48225,17.1064,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,25.1428,0.483572,0.483572,0.483572,17.0306,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,25.1728,0.484572,0.484572,0.484572,16.785,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,25.2028,0.48559,0.48559,0.48559,16.8014,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,25.2428,0.486918,0.486918,0.486918,16.6431,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,25.2728,0.487936,0.487936,0.487936,16.6668,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,25.3128,0.489248,0.489248,0.489248,16.7636,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,25.3528,0.490561,0.490561,0.490561,17.111,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,25.3928,0.491898,0.491898,0.491898,17.1198,2.0,1441.88,87.1449,7.32024
